ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
1,0.000,0.000,0.000,0.000,__init__.py:119(getLevelName)
5,0.000,0.000,0.000,0.000,__init__.py:193(_checkLevel)
10,0.000,0.000,0.000,0.000,__init__.py:218(_acquireLock)
10,0.000,0.000,0.000,0.000,__init__.py:227(_releaseLock)
1,0.000,0.000,0.000,0.000,__init__.py:248(_register_at_fork_reinit_lock)
1,0.000,0.000,0.000,0.000,__init__.py:776(__init__)
1,0.000,0.000,0.000,0.000,__init__.py:826(_removeHandlerRef)
1,0.000,0.000,0.000,0.000,__init__.py:843(_addHandlerRef)
1,0.000,0.000,0.000,0.000,__init__.py:862(__init__)
1,0.000,0.000,0.000,0.000,__init__.py:891(createLock)
2,0.000,0.000,0.000,0.000,__init__.py:912(setLevel)
1,0.000,0.000,0.000,0.000,__init__.py:959(setFormatter)
1,0.000,0.000,0.000,0.000,__init__.py:1051(__init__)
1,0.000,0.000,0.000,0.000,__init__.py:1276(disable)
3,0.000,0.000,0.000,0.000,__init__.py:1284(getLogger)
2,0.000,0.000,0.000,0.000,__init__.py:1372(_clear_cache)
2,0.000,0.000,0.000,0.000,__init__.py:1417(setLevel)
1,0.000,0.000,0.000,0.000,__init__.py:1436(info)
1,0.000,0.000,0.000,0.000,__init__.py:1601(addHandler)
1,0.000,0.000,0.000,0.000,__init__.py:1675(getEffectiveLevel)
1,0.000,0.000,0.000,0.000,__init__.py:1689(isEnabledFor)
3,0.000,0.000,0.000,0.000,__init__.py:2018(getLogger)
12125,0.011,0.000,0.079,0.000,Fragments.py:35(__init__)
12125,0.017,0.000,0.067,0.000,Fragments.py:60(_is_sorted)
24250,0.004,0.000,0.017,0.000,Fragments.py:66(mz)
12125,0.009,0.000,0.940,0.000,Metadata.py:42(__init__)
12125,0.005,0.000,0.837,0.000,Metadata.py:78(harmonize_metadata)
12125,0.006,0.000,0.431,0.000,Metadata.py:92(get)
24250,0.022,0.000,0.506,0.000,PickyDict.py:82(__init__)
12125,0.005,0.000,0.424,0.000,PickyDict.py:110(copy)
727500,0.390,0.000,1.141,0.000,PickyDict.py:152(_harmonize_key)
48500,0.151,0.000,1.310,0.000,PickyDict.py:163(_apply_replacements)
12125,0.003,0.000,0.420,0.000,PickyDict.py:196(key_replacements)
12125,0.003,0.000,0.411,0.000,PickyDict.py:205(key_regex_replacements)
12126,0.026,0.000,19.818,0.002,load_from_msp.py:7(load_from_msp)
12126,5.888,0.000,18.281,0.002,load_from_msp.py:58(parse_msp_file)
5175688,2.200,0.000,3.117,0.000,load_from_msp.py:109(get_peak_values)
5175688,0.951,0.000,1.397,0.000,load_from_msp.py:120(<lambda>)
5175688,1.307,0.000,1.636,0.000,load_from_msp.py:117(get_peak_tuples)
5175688,1.438,0.000,4.503,0.000,load_from_msp.py:124(get_peak_comment)
182827,0.085,0.000,0.137,0.000,load_from_msp.py:133(parse_metadata)
5358515,0.347,0.000,0.347,0.000,load_from_msp.py:148(contains_metadata)
1,0.000,0.000,0.000,0.000,logging_functions.py:49(_init_logger)
1,0.000,0.000,0.000,0.000,logging_functions.py:60(set_matchms_logger_level)
1,0.000,0.000,0.000,0.000,logging_functions.py:110(reset_matchms_logger)


